participantId,trialId,trialOrder,responseId,status,percentComplete,description,instruction,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,configHash
"6658cf093c3b7a255aeae9eb","Covid-Vis-Q3","12","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","That there is a lot of Covid sympoms. It’s common for people to feel fatigue and that overlap with anosmia a lot. F","undefined","undefined","undefined","2024-08-21T22:04:31.873Z","2024-08-21T22:05:39.015Z","67142","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq1","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets are there?","4","4","0","100","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq2","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest set?","Australian","Australian","undefined","undefined","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq3","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest intersection?","French Open","French Open","undefined","undefined","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq4","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How large is the largest intersection?","23","23","0","1000000000","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq5","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets make up the largest intersection?","It is only of a single set","It is only of a single set","undefined","undefined","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq6","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How similar are the set sizes?","Roughly equal","Roughly equal","undefined","undefined","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq7","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the largest set present in the largest intersection?","No","No","undefined","undefined","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q1","13","voq8","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the all-set intersection (intersection having all the sets) present? ","Yes","Yes","undefined","undefined","2024-08-21T22:05:39.039Z","2024-08-21T22:08:40.455Z","181416","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q2","14","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","4","undefined","undefined","undefined","2024-08-21T22:08:40.477Z","2024-08-21T22:08:44.416Z","3939","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q2","14","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-08-21T22:08:40.477Z","2024-08-21T22:08:44.416Z","3939","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q2","14","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","4","undefined","undefined","undefined","2024-08-21T22:08:40.477Z","2024-08-21T22:08:44.416Z","3939","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Tennis-Both-Q3","15","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","It’s common for tennis players to Hve just won one grand slam tournment","undefined","undefined","undefined","2024-08-21T22:08:44.428Z","2024-08-21T22:10:02.485Z","78057","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q2","completed","100.00","undefined","undefined","Which condition did you find the least effective?","Just Text Description","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q3","completed","100.00","undefined","undefined","If you were to receive information in the future, which format would you prefer?","Text and Visualization Combined","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q4","completed","100.00","undefined","undefined","Did you find UpSet plots easy to read?","4","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q5","completed","100.00","undefined","undefined","Did you find the text descriptions easy to read?","2","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q6","completed","100.00","undefined","undefined","Did you find the text description too short or too long?","3","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q7","completed","100.00","undefined","undefined","Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?","I thought it was very confusing. It was hard to picture what it would look like on the visualised graph.","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q8","completed","100.00","undefined","undefined","How experienced are you with Data Visualization?","3","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658cf093c3b7a255aeae9eb","Post Study Survey","16","q9","completed","100.00","undefined","undefined","Do you have any other comments?","NA","undefined","undefined","undefined","2024-08-21T22:10:02.549Z","2024-08-21T22:11:40.979Z","98430","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658e8692fa709a5684151ab","Consent","1","id","rejected","17.65","undefined","undefined","Please enter your Prolific ID","6658e8692fa709a5684151ab","undefined","undefined","undefined","2024-08-21T21:34:03.545Z","2024-08-21T21:34:55.507Z","51962","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658e8692fa709a5684151ab","Consent","1","consent","rejected","17.65","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-08-21T21:34:03.545Z","2024-08-21T21:34:55.507Z","51962","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Consent","1","id","rejected","29.41","undefined","undefined","Please enter your Prolific ID","6658ecb3b546329c14e47fab","undefined","undefined","undefined","2024-08-21T16:45:05.291Z","2024-08-21T16:45:15.432Z","10141","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Consent","1","consent","rejected","29.41","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-08-21T16:45:05.291Z","2024-08-21T16:45:15.432Z","10141","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Training 1","3","1","rejected","29.41","undefined","Please answer the following questions:","What is the largest set?","Action","Action","undefined","undefined","2024-08-21T16:45:43.939Z","2024-08-21T16:47:46.246Z","122307","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Training 1","3","2","rejected","29.41","undefined","Please answer the following questions:","What is the largest intersection?","Empty Intersection (no sets)","Empty Intersection (no sets)","undefined","undefined","2024-08-21T16:45:43.939Z","2024-08-21T16:47:46.246Z","122307","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Training 1","3","3","rejected","29.41","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is the empty intersection (no sets)","It is the empty intersection (no sets)","undefined","undefined","2024-08-21T16:45:43.939Z","2024-08-21T16:47:46.246Z","122307","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Training 2","4","1","rejected","29.41","undefined","Please answer the following questions:","What is the largest set?","Adventure","Adventure","undefined","undefined","2024-08-21T16:47:46.261Z","2024-08-21T16:49:13.339Z","87078","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Training 2","4","2","rejected","29.41","undefined","Please answer the following questions:","What is the largest intersection?","Adventure","Adventure","undefined","undefined","2024-08-21T16:47:46.261Z","2024-08-21T16:49:13.339Z","87078","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"6658ecb3b546329c14e47fab","Training 2","4","3","rejected","29.41","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is only of a single set","It is only of a single set","undefined","undefined","2024-08-21T16:47:46.261Z","2024-08-21T16:49:13.339Z","87078","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Consent","1","id","completed","100.00","undefined","undefined","Please enter your Prolific ID","665c72ef8e6e166f13aee9f6","undefined","undefined","undefined","2024-08-21T16:25:22.761Z","2024-08-21T16:25:43.702Z","20941","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Consent","1","consent","completed","100.00","undefined","undefined","Do you consent to the study and wish to continue?","yes","undefined","undefined","undefined","2024-08-21T16:25:22.761Z","2024-08-21T16:25:43.702Z","20941","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 1","3","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Action","Action","undefined","undefined","2024-08-21T16:27:01.051Z","2024-08-21T16:37:55.085Z","654034","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 1","3","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Empty Intersection (no sets)","Empty Intersection (no sets)","undefined","undefined","2024-08-21T16:27:01.051Z","2024-08-21T16:37:55.085Z","654034","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 1","3","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is the empty intersection (no sets)","It is the empty intersection (no sets)","undefined","undefined","2024-08-21T16:27:01.051Z","2024-08-21T16:37:55.085Z","654034","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 2","4","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Adventure","Adventure","undefined","undefined","2024-08-21T16:37:55.114Z","2024-08-21T16:41:53.684Z","238570","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 2","4","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Adventure","Adventure","undefined","undefined","2024-08-21T16:37:55.114Z","2024-08-21T16:41:53.684Z","238570","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 2","4","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is only of a single set","It is only of a single set","undefined","undefined","2024-08-21T16:37:55.114Z","2024-08-21T16:41:53.684Z","238570","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 3","5","1","completed","100.00","undefined","Please answer the following questions:","What is the largest set?","Drama","Drama","undefined","undefined","2024-08-21T16:41:53.711Z","2024-08-21T16:45:11.920Z","198209","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 3","5","2","completed","100.00","undefined","Please answer the following questions:","What is the largest intersection?","Drama","Drama","undefined","undefined","2024-08-21T16:41:53.711Z","2024-08-21T16:45:11.920Z","198209","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Training 3","5","3","completed","100.00","undefined","Please answer the following questions:","How many sets make up the largest intersection?","It is only of a single set","It is only of a single set","undefined","undefined","2024-08-21T16:41:53.711Z","2024-08-21T16:45:11.920Z","198209","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq1","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets are there?","4","4","0","100","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq2","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest set?","Australian","Australian","undefined","undefined","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq3","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","What is the largest intersection?","French Open","French Open","undefined","undefined","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq4","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How large is the largest intersection?","23","23","0","1000000000","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq5","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How many sets make up the largest intersection?","It is only of a single set","It is only of a single set","undefined","undefined","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq6","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","How similar are the set sizes?","Diverging a bit","Roughly equal","undefined","undefined","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq7","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the largest set present in the largest intersection?","No","No","undefined","undefined","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q1","7","voq8","completed","100.00","Content: Text and Visual","Please answer the following questions about the content:","Is the all-set intersection (intersection having all the sets) present? ","Yes","Yes","undefined","undefined","2024-08-21T16:45:20.748Z","2024-08-21T16:51:28.022Z","367274","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q2","8","voq1","completed","100.00","Content: Text and Visual","Rate the content:","How confident are you in your answers?","4","undefined","undefined","undefined","2024-08-21T16:51:28.074Z","2024-08-21T16:51:56.334Z","28260","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q2","8","voq2","completed","100.00","Content: Text and Visual","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-08-21T16:51:28.074Z","2024-08-21T16:51:56.334Z","28260","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q2","8","voq3","completed","100.00","Content: Text and Visual","Rate the content:","How effective was the content at conveying information?","4","undefined","undefined","undefined","2024-08-21T16:51:28.074Z","2024-08-21T16:51:56.334Z","28260","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Tennis-Both-Q3","9","voq1","completed","100.00","Content: Text and Visual","Please answer the following question about the content:","What are your insights and take-aways from the plot and the description for this data?","confusing ","undefined","undefined","undefined","2024-08-21T16:51:56.354Z","2024-08-21T16:52:11.062Z","14708","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets are shown in the upset plot?","8","8","0","100","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq2","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest set?","UPU","UPU","undefined","undefined","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq3","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","What is the largest intersection?","UPU","Interpol,UN,UNESCO,UPU,WHO","undefined","undefined","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq4","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How large is the largest intersection?","18","117","0","1000000000","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq5","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How many sets make up the largest intersection?","It is only of a single set","It is the intersection of many sets","undefined","undefined","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq6","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","How similar are the set sizes?","Diverging a lot","Diverging a lot","undefined","undefined","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq7","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the largest set present in the largest intersection?","Yes","Yes","undefined","undefined","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q1","10","voq8","completed","100.00","Content: Visualization Only","Please answer the following question about the plot:","Is the all-set intersection (intersection having all the sets) present? ","No","No","undefined","undefined","2024-08-21T16:52:11.126Z","2024-08-21T16:54:14.837Z","123711","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q2","11","voq1","completed","100.00","Content: Visualization Only","Rate the content:","How confident are you in your answers?","5","undefined","undefined","undefined","2024-08-21T16:54:14.867Z","2024-08-21T16:54:30.239Z","15372","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q2","11","voq2","completed","100.00","Content: Visualization Only","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-08-21T16:54:14.867Z","2024-08-21T16:54:30.239Z","15372","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q2","11","voq3","completed","100.00","Content: Visualization Only","Rate the content:","How effective was the plot at conveying information?","4","undefined","undefined","undefined","2024-08-21T16:54:14.867Z","2024-08-21T16:54:30.239Z","15372","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Organizations-Vis-Q3","12","voq1","completed","100.00","Content: Visualization Only","Please answer the following question about the chart:","What are your insights and take-aways from this plot for this data?","sets are 7, intersection is the upu, has the lowest selection, and its 18 large, high set is still upu making the set and intersection similar","undefined","undefined","undefined","2024-08-21T16:54:30.256Z","2024-08-21T16:55:57.163Z","86907","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets are shown in the description?","6","6","0","100","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq2","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest set?","Fatigue","Fatigue","undefined","undefined","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq3","completed","100.00","Content: Text Only","Please answer the following question about the text:","What is the largest intersection?","Fatigue","Anosmia,Fatigue","undefined","undefined","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq4","completed","100.00","Content: Text Only","Please answer the following question about the text:","How large is the largest intersection?","281","281","0","1000000000","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq5","completed","100.00","Content: Text Only","Please answer the following question about the text:","How many sets make up the largest intersection?","It is only of a single set","It is the intersection of 2-3 sets","undefined","undefined","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq6","completed","100.00","Content: Text Only","Please answer the following question about the text:","How similar are the set sizes?","Diverging a bit","Diverging a lot","undefined","undefined","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq7","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the largest set present in the largest intersection?","Yes","Yes","undefined","undefined","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q1","13","voq8","completed","100.00","Content: Text Only","Please answer the following question about the text:","Is the all-set intersection (intersection having all the sets) present? ","Yes","Yes","undefined","undefined","2024-08-21T16:55:57.203Z","2024-08-21T17:00:51.075Z","293872","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q2","14","voq1","completed","100.00","Content: Text Only","Rate the content:","How confident are you in your answers?","4","undefined","undefined","undefined","2024-08-21T17:00:51.103Z","2024-08-21T17:00:59.946Z","8843","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q2","14","voq2","completed","100.00","Content: Text Only","Rate the content:","How well did you understand the information presented?","4","undefined","undefined","undefined","2024-08-21T17:00:51.103Z","2024-08-21T17:00:59.946Z","8843","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q2","14","voq3","completed","100.00","Content: Text Only","Rate the content:","How effective was the description of the data at conveying information?","4","undefined","undefined","undefined","2024-08-21T17:00:51.103Z","2024-08-21T17:00:59.946Z","8843","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Covid-Text-Q3","15","voq1","completed","100.00","Content: Text Only","Please answer the following question about the text:","What are your insights and take-aways from the description of this data?","confusing","undefined","undefined","undefined","2024-08-21T17:00:59.982Z","2024-08-21T17:01:15.080Z","15098","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
"665c72ef8e6e166f13aee9f6","Post Study Survey","16","q1","completed","100.00","undefined","undefined","Which presentation modality did you find most effective?","Text and Visualization Combined","undefined","undefined","undefined","2024-08-21T17:01:15.153Z","2024-08-21T17:02:44.253Z","89100","77caca98fb0227c12c5e3cf1c0c50d0fe0114a9d1132e441e4e281cc92353a09"
