participantId,trialId,trialOrder,responseId,status,percentComplete,description,responsePrompt,answer,correctAnswer,responseMin,responseMax,startTime,endTime,duration,dataset
6566f3b23b2b8bb220f9092b,Tennis-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,2024-08-06T21:31:12.173Z,2024-08-06T21:31:25.637Z,13464,Tennis Grand Slam Winners
6566f3b23b2b8bb220f9092b,Tennis-Text-Q2,14,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,2024-08-06T21:31:12.173Z,2024-08-06T21:31:25.637Z,13464,Tennis Grand Slam Winners
6566f3b23b2b8bb220f9092b,Tennis-Text-Q2,14,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,4,undefined,undefined,undefined,2024-08-06T21:31:12.173Z,2024-08-06T21:31:25.637Z,13464,Tennis Grand Slam Winners
6566f3b23b2b8bb220f9092b,Tennis-Text-Q3,15,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,"Very few people, people have won all four of the grand slams. Most individuals have won the Australia",undefined,undefined,undefined,2024-08-06T21:31:25.651Z,2024-08-06T21:32:21.218Z,55567,Tennis Grand Slam Winners
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Text and Visualization Combined,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Text and Visualization Combined,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,3,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,4,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,3,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",I don’t think that I missed anything. I think it would be dependent on the context in which I’m using the data.,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
6566f3b23b2b8bb220f9092b,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,2024-08-06T21:32:21.286Z,2024-08-06T21:33:46.561Z,85275,Undefined
668af65cd2ce80fbd115b017,Consent,1,id,completed,100.0,undefined,Please enter your Prolific ID,668af65cd2ce80fbd115b017,undefined,undefined,undefined,2024-08-06T21:03:37.861Z,2024-08-06T21:03:44.900Z,7039,Undefined
668af65cd2ce80fbd115b017,Consent,1,consent,completed,100.0,undefined,Do you consent to the study and wish to continue?,yes,undefined,undefined,undefined,2024-08-06T21:03:37.861Z,2024-08-06T21:03:44.900Z,7039,Undefined
668af65cd2ce80fbd115b017,Training 1,3,1,completed,100.0,undefined,What is the largest set?,Horror,Action,undefined,undefined,2024-08-06T21:04:23.768Z,2024-08-06T21:04:45.592Z,21824,Movie Genres
668af65cd2ce80fbd115b017,Training 1,3,2,completed,100.0,undefined,What is the largest intersection?,Action,Empty Intersection (no sets),undefined,undefined,2024-08-06T21:04:23.768Z,2024-08-06T21:04:45.592Z,21824,Movie Genres
668af65cd2ce80fbd115b017,Training 1,3,3,completed,100.0,undefined,How many sets make up the largest intersection?,Low set,It is the empty intersection (no sets),undefined,undefined,2024-08-06T21:04:23.768Z,2024-08-06T21:04:45.592Z,21824,Movie Genres
668af65cd2ce80fbd115b017,Training 2,4,1,completed,100.0,undefined,What is the largest set?,Documentary,Adventure,undefined,undefined,2024-08-06T21:04:45.661Z,2024-08-06T21:05:11.599Z,25938,Movie Genres
668af65cd2ce80fbd115b017,Training 2,4,2,completed,100.0,undefined,What is the largest intersection?,"Documentary,War",Adventure,undefined,undefined,2024-08-06T21:04:45.661Z,2024-08-06T21:05:11.599Z,25938,Movie Genres
668af65cd2ce80fbd115b017,Training 2,4,3,completed,100.0,undefined,How many sets make up the largest intersection?,Independent set,It is only of a single set.,undefined,undefined,2024-08-06T21:04:45.661Z,2024-08-06T21:05:11.599Z,25938,Movie Genres
668af65cd2ce80fbd115b017,Training 3,5,1,completed,100.0,undefined,What is the largest set?,Action,Drama,undefined,undefined,2024-08-06T21:05:11.669Z,2024-08-06T21:06:33.627Z,81958,Movie Genres
668af65cd2ce80fbd115b017,Training 3,5,2,completed,100.0,undefined,What is the largest intersection?,Action,Drama,undefined,undefined,2024-08-06T21:05:11.669Z,2024-08-06T21:06:33.627Z,81958,Movie Genres
668af65cd2ce80fbd115b017,Training 3,5,3,completed,100.0,undefined,How many sets make up the largest intersection?,Independent set,It is only of a single set.,undefined,undefined,2024-08-06T21:05:11.669Z,2024-08-06T21:06:33.627Z,81958,Movie Genres
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,6,6,0,100,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Diarrhea,Fatigue,undefined,undefined,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,Cough,"Anosmia, Fatigue",undefined,undefined,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,2,281,0,1000000000,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,Medium / High order set,It is the intersection of 2-3 sets,undefined,undefined,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Identical,Diverging a lot (the sizes of the largest set and the smallest set differ largely),undefined,undefined,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,1,Yes,undefined,undefined,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,1,Yes,undefined,undefined,2024-08-06T21:06:36.918Z,2024-08-06T21:07:06.336Z,29418,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,3,undefined,undefined,undefined,2024-08-06T21:07:06.367Z,2024-08-06T21:07:16.105Z,9738,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,5,undefined,undefined,undefined,2024-08-06T21:07:06.367Z,2024-08-06T21:07:16.105Z,9738,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,3,undefined,undefined,undefined,2024-08-06T21:07:06.367Z,2024-08-06T21:07:16.105Z,9738,Covid Symptoms
668af65cd2ce80fbd115b017,Covid-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,Good understanding ,undefined,undefined,undefined,2024-08-06T21:07:16.148Z,2024-08-06T21:07:24.294Z,8146,Covid Symptoms
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,2,4,0,100,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq2,completed,100.0,Content: Text Only,What is the largest set?,US Open,Australian,undefined,undefined,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,US Open,French Open,undefined,undefined,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,3,23,0,1000000000,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,Independent set,It is only of a single set,undefined,undefined,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a bit,Roughly equal (all the set sizes look similar),undefined,undefined,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,1,No,undefined,undefined,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q1,10,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,1,Yes,undefined,undefined,2024-08-06T21:07:24.382Z,2024-08-06T21:07:51.447Z,27065,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q2,11,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,2024-08-06T21:07:51.523Z,2024-08-06T21:07:55.356Z,3833,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q2,11,voq2,completed,100.0,Content: Text Only,How well did you understand the information presented?,4,undefined,undefined,undefined,2024-08-06T21:07:51.523Z,2024-08-06T21:07:55.356Z,3833,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q2,11,voq3,completed,100.0,Content: Text Only,How effective was the description of the data at conveying information?,3,undefined,undefined,undefined,2024-08-06T21:07:51.523Z,2024-08-06T21:07:55.356Z,3833,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Tennis-Text-Q3,12,voq1,completed,100.0,Content: Text Only,What are your insights and take-aways from the description of this data?,Tenis ,undefined,undefined,undefined,2024-08-06T21:07:55.399Z,2024-08-06T21:08:02.712Z,7313,Tennis Grand Slam Winners
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,1,8,0,100,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,Interpol,UPU,undefined,undefined,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,Interpol,"Interpol, UN, UNESCO, UPU, WHO",undefined,undefined,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,1,117,0,1000000000,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,Low set,It is the intersection of many sets,undefined,undefined,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Identical,Diverging a lot (the sizes of the largest set and the smallest set differ largely),undefined,undefined,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,1,Yes,undefined,undefined,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q1,13,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,1,No,undefined,undefined,2024-08-06T21:08:02.761Z,2024-08-06T21:08:33.560Z,30799,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q2,14,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,3,undefined,undefined,undefined,2024-08-06T21:08:33.603Z,2024-08-06T21:08:36.510Z,2907,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q2,14,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,4,undefined,undefined,undefined,2024-08-06T21:08:33.603Z,2024-08-06T21:08:36.510Z,2907,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q2,14,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,3,undefined,undefined,undefined,2024-08-06T21:08:33.603Z,2024-08-06T21:08:36.510Z,2907,International Organizations
668af65cd2ce80fbd115b017,Organizations-Vis-Q3,15,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,Military power ,undefined,undefined,undefined,2024-08-06T21:08:36.557Z,2024-08-06T21:08:47.193Z,10636,International Organizations
668af65cd2ce80fbd115b017,Post Study Survey,16,q1,completed,100.0,undefined,Which presentation modality did you find most effective?,Just Visualization,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q2,completed,100.0,undefined,Which condition did you find the least effective?,Just Visualization,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q3,completed,100.0,undefined,"If you were to receive information in the future, which format would you prefer?",Just Visualization,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q4,completed,100.0,undefined,Did you find UpSet plots easy to read?,5,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q5,completed,100.0,undefined,Did you find the text descriptions easy to read?,5,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q6,completed,100.0,undefined,Did you find the text description too short or too long?,4,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q7,completed,100.0,undefined,"Please comment on the text descriptions. Did you miss anything in the text description? If yes, do you have suggestions for what should be included?",No problem ,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q8,completed,100.0,undefined,How experienced are you with Data Visualization?,3,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668af65cd2ce80fbd115b017,Post Study Survey,16,q9,completed,100.0,undefined,Do you have any other comments?,,undefined,undefined,undefined,2024-08-06T21:08:47.410Z,2024-08-06T21:09:05.649Z,18239,Undefined
668c501661675408e9b25ece,Consent,1,id,completed,100.0,undefined,Please enter your Prolific ID,668c501661675408e9b25ece,undefined,undefined,undefined,2024-08-06T21:04:07.270Z,2024-08-06T21:04:28.676Z,21406,Undefined
668c501661675408e9b25ece,Consent,1,consent,completed,100.0,undefined,Do you consent to the study and wish to continue?,yes,undefined,undefined,undefined,2024-08-06T21:04:07.270Z,2024-08-06T21:04:28.676Z,21406,Undefined
668c501661675408e9b25ece,Training 1,3,1,completed,100.0,undefined,What is the largest set?,Action,Action,undefined,undefined,2024-08-06T21:07:26.812Z,2024-08-06T21:10:22.802Z,175990,Movie Genres
668c501661675408e9b25ece,Training 1,3,2,completed,100.0,undefined,What is the largest intersection?,"Action,Romance,Thriller,Adventure",Empty Intersection (no sets),undefined,undefined,2024-08-06T21:07:26.812Z,2024-08-06T21:10:22.802Z,175990,Movie Genres
668c501661675408e9b25ece,Training 1,3,3,completed,100.0,undefined,How many sets make up the largest intersection?,Medium / High order set,It is the empty intersection (no sets),undefined,undefined,2024-08-06T21:07:26.812Z,2024-08-06T21:10:22.802Z,175990,Movie Genres
668c501661675408e9b25ece,Training 2,4,1,completed,100.0,undefined,What is the largest set?,Adventure,Adventure,undefined,undefined,2024-08-06T21:10:22.868Z,2024-08-06T21:13:16.661Z,173793,Movie Genres
668c501661675408e9b25ece,Training 2,4,2,completed,100.0,undefined,What is the largest intersection?,Adventure,Adventure,undefined,undefined,2024-08-06T21:10:22.868Z,2024-08-06T21:13:16.661Z,173793,Movie Genres
668c501661675408e9b25ece,Training 2,4,3,completed,100.0,undefined,How many sets make up the largest intersection?,Medium / High order set,It is only of a single set.,undefined,undefined,2024-08-06T21:10:22.868Z,2024-08-06T21:13:16.661Z,173793,Movie Genres
668c501661675408e9b25ece,Training 3,5,1,completed,100.0,undefined,What is the largest set?,Drama,Drama,undefined,undefined,2024-08-06T21:13:16.731Z,2024-08-06T21:15:07.275Z,110544,Movie Genres
668c501661675408e9b25ece,Training 3,5,2,completed,100.0,undefined,What is the largest intersection?,Drama,Drama,undefined,undefined,2024-08-06T21:13:16.731Z,2024-08-06T21:15:07.275Z,110544,Movie Genres
668c501661675408e9b25ece,Training 3,5,3,completed,100.0,undefined,How many sets make up the largest intersection?,Low set,It is only of a single set.,undefined,undefined,2024-08-06T21:13:16.731Z,2024-08-06T21:15:07.275Z,110544,Movie Genres
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq1,completed,100.0,Content: Text and Visual,How many sets are there?,4,4,0,100,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq2,completed,100.0,Content: Text and Visual,What is the largest set?,Australian,Australian,undefined,undefined,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq3,completed,100.0,Content: Text and Visual,What is the largest intersection?,French Open,French Open,undefined,undefined,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq4,completed,100.0,Content: Text and Visual,How large is the largest intersection?,23,23,0,1000000000,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq5,completed,100.0,Content: Text and Visual,How many sets make up the largest intersection?,Independent set,It is only of a single set,undefined,undefined,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq6,completed,100.0,Content: Text and Visual,How similar are the set sizes?,Identical,Roughly equal (all the set sizes look similar),undefined,undefined,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq7,completed,100.0,Content: Text and Visual,Is the largest set present in the largest intersection?,1,No,undefined,undefined,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q1,7,voq8,completed,100.0,Content: Text and Visual,Is the all-set intersection (intersection having all the sets) present? ,1,Yes,undefined,undefined,2024-08-06T21:15:10.232Z,2024-08-06T21:17:39.309Z,149077,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q2,8,voq1,completed,100.0,Content: Text and Visual,How confident are you in your answers?,3,undefined,undefined,undefined,2024-08-06T21:17:39.385Z,2024-08-06T21:17:52.097Z,12712,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q2,8,voq2,completed,100.0,Content: Text and Visual,How well did you understand the information presented?,3,undefined,undefined,undefined,2024-08-06T21:17:39.385Z,2024-08-06T21:17:52.097Z,12712,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q2,8,voq3,completed,100.0,Content: Text and Visual,How effective was the content at conveying information?,3,undefined,undefined,undefined,2024-08-06T21:17:39.385Z,2024-08-06T21:17:52.097Z,12712,Tennis Grand Slam Winners
668c501661675408e9b25ece,Tennis-Both-Q3,9,voq1,completed,100.0,Content: Text and Visual,What are your insights and take-aways from the plot and the description for this data?,It's difficult to win all four!,undefined,undefined,undefined,2024-08-06T21:17:52.125Z,2024-08-06T21:19:10.100Z,77975,Tennis Grand Slam Winners
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq1,completed,100.0,Content: Visualization Only,How many sets are shown in the upset plot?,8,8,0,100,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq2,completed,100.0,Content: Visualization Only,What is the largest set?,UPU,UPU,undefined,undefined,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq3,completed,100.0,Content: Visualization Only,What is the largest intersection?,Empty Intersection,"Interpol, UN, UNESCO, UPU, WHO",undefined,undefined,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq4,completed,100.0,Content: Visualization Only,How large is the largest intersection?,20,117,0,1000000000,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq5,completed,100.0,Content: Visualization Only,How many sets make up the largest intersection?,Medium / High order set,It is the intersection of many sets,undefined,undefined,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq6,completed,100.0,Content: Visualization Only,How similar are the set sizes?,Diverging a lot,Diverging a lot (the sizes of the largest set and the smallest set differ largely),undefined,undefined,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq7,completed,100.0,Content: Visualization Only,Is the largest set present in the largest intersection?,1,Yes,undefined,undefined,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q1,10,voq8,completed,100.0,Content: Visualization Only,Is the all-set intersection (intersection having all the sets) present? ,1,No,undefined,undefined,2024-08-06T21:19:10.252Z,2024-08-06T21:24:21.173Z,310921,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q2,11,voq1,completed,100.0,Content: Visualization Only,How confident are you in your answers?,1,undefined,undefined,undefined,2024-08-06T21:24:21.261Z,2024-08-06T21:24:29.886Z,8625,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q2,11,voq2,completed,100.0,Content: Visualization Only,How well did you understand the information presented?,1,undefined,undefined,undefined,2024-08-06T21:24:21.261Z,2024-08-06T21:24:29.886Z,8625,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q2,11,voq3,completed,100.0,Content: Visualization Only,How effective was the plot at conveying information?,2,undefined,undefined,undefined,2024-08-06T21:24:21.261Z,2024-08-06T21:24:29.886Z,8625,International Organizations
668c501661675408e9b25ece,Organizations-Vis-Q3,12,voq1,completed,100.0,Content: Visualization Only,What are your insights and take-aways from this plot for this data?,Found it very difficult to understand,undefined,undefined,undefined,2024-08-06T21:24:29.916Z,2024-08-06T21:24:40.078Z,10162,International Organizations
668c501661675408e9b25ece,Covid-Text-Q1,13,voq1,completed,100.0,Content: Text Only,How many sets are shown in the description?,6,6,0,100,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q1,13,voq2,completed,100.0,Content: Text Only,What is the largest set?,Fatigue,Fatigue,undefined,undefined,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q1,13,voq3,completed,100.0,Content: Text Only,What is the largest intersection?,"Anosmia,Fatigue","Anosmia, Fatigue",undefined,undefined,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q1,13,voq4,completed,100.0,Content: Text Only,How large is the largest intersection?,281,281,0,1000000000,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q1,13,voq5,completed,100.0,Content: Text Only,How many sets make up the largest intersection?,Low set,It is the intersection of 2-3 sets,undefined,undefined,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q1,13,voq6,completed,100.0,Content: Text Only,How similar are the set sizes?,Diverging a lot,Diverging a lot (the sizes of the largest set and the smallest set differ largely),undefined,undefined,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q1,13,voq7,completed,100.0,Content: Text Only,Is the largest set present in the largest intersection?,1,Yes,undefined,undefined,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q1,13,voq8,completed,100.0,Content: Text Only,Is the all-set intersection (intersection having all the sets) present? ,1,Yes,undefined,undefined,2024-08-06T21:24:40.163Z,2024-08-06T21:26:40.310Z,120147,Covid Symptoms
668c501661675408e9b25ece,Covid-Text-Q2,14,voq1,completed,100.0,Content: Text Only,How confident are you in your answers?,3,undefined,undefined,undefined,2024-08-06T21:26:40.364Z,2024-08-06T21:26:48.164Z,7800,Covid Symptoms
